TAX,7.80,39.08,41441.47,-34.29
YGYI,2.60,8.00,30696.95,-34.35
HX,7.37,13.99,73686.84,-34.38
FBR,3.57,34.93,1428490.16,-34.41
CPSH,0.70,3.25,14444.55,-34.42
LLNW,0.90,8.20,624696.72,-34.43
JRS,2.82,18.87,77300.19,-34.52
FTGC,19.01,34.90,119383.68,-34.59
WBAI,8.70,51.37,521764.66,-34.63
CLGN,5.03,8.99,5679.01,-34.64
BST,5.00,54.50,60033.22,-34.64
AGFS,2.02,12.99,177201.34,-34.64
SORL,1.15,12.81,145076.08,-34.64
LVS,1.42,100.32,12471717.90,-34.67
ZTR,10.52,19.56,101664.84,-34.68
INF,8.76,24.81,63591.65,-34.73
MBIO,5.99,13.10,85626.67,-34.74
ATOM,2.52,9.70,40540.08,-34.75
PPC,0.15,37.75,1218129.64,-34.81
PSCE,10.95,54.49,33143.06,-34.88
PHT,5.82,18.82,97034.12,-34.96
SLB,35.19,117.95,8675371.10,-35.13
RMCF,4.34,15.75,11747.46,-35.17
FEI,8.84,22.29,168171.65,-35.19
TUES,0.53,22.38,389256.67,-35.19
EDAP,0.96,6.30,151882.97,-35.21
CLI,14.25,42.50,925984.97,-35.24
TRNC,5.68,25.50,211929.68,-35.41
ELSE,1.73,5.92,5150.26,-35.43
FORD,0.61,5.33,120553.56,-35.44
INFN,4.35,24.72,1470250.78,-35.53
PETX,2.65,28.18,391183.17,-35.59
RST,6.38,31.67,150838.85,-35.63
MSF,6.61,25.56,32366.89,-35.63
CVA,12.62,29.96,1188614.84,-35.91
EMF,7.46,24.45,69500.86,-35.94
ADAP,3.76,21.12,299442.45,-35.94
HIX,3.82,10.74,268152.24,-35.99
GES,9.70,50.95,1366552.76,-35.99
PIY,8.80,29.26,3417.51,-36.01
AEM,21.10,87.13,2494624.05,-36.02
PHH,4.67,27.77,814677.03,-36.02
BBW,3.13,22.44,145316.85,-36.04
HNP,15.67,61.13,153396.97,-36.14
PGP,6.80,26.74,61560.55,-36.18
PCTI,3.73,11.53,59830.16,-36.23
ACRX,1.70,13.12,482413.92,-36.26
METC,3.99,13.55,154928.56,-36.38
JNP,3.85,35.52,55305.99,-36.39
BSBR,3.03,15.57,4409297.76,-36.43
CDZI,2.87,20.73,76395.97,-36.48
LXP,2.01,17.22,1352696.50,-36.50
GNE,3.88,17.57,74005.30,-36.51
XNET,3.15,24.91,980788.21,-36.58
HURN,11.99,78.75,251146.50,-36.61
IGA,7.83,18.95,64310.48,-36.65
HIE,8.79,21.60,67675.40,-36.66
NTEC,3.28,9.55,63038.95,-36.67
HWCC,4.78,22.25,84507.68,-36.69
SYRS,8.45,23.75,136710.13,-36.75
DM,12.80,42.32,292689.00,-36.77
EFBI,14.92,25.08,11298.14,-36.83
TECK,2.66,65.10,4500858.09,-36.95
WF,10.39,73.95,9750.71,-37.01
CNSL,7.82,29.68,284769.57,-37.05
GLRE,9.20,35.00,139627.33,-37.13
PCK,4.25,14.77,69280.76,-37.18
CMO,7.73,18.37,895478.52,-37.20
RMTI,1.50,18.69,348019.74,-37.22
SPWH,3.46,14.26,471433.24,-37.23
PPL,22.58,51.38,4455889.75,-37.28
IVC,9.05,34.29,266288.03,-37.29
CEA,4.28,50.95,36724.75,-37.49
USDP,5.14,17.20,56749.03,-37.50
CYS,6.26,14.88,1732494.03,-37.57
DSLV,17.21,91.41,149587.19,-37.59
SFM,17.63,49.11,1929733.99,-37.67
MESO,3.54,53.17,19484.51,-37.70
CORR,11.50,67.10,72953.42,-37.71
SBCF,5.60,62.85,109627.82,-37.78
NYCB,7.90,20.59,3958985.38,-37.82
EXPR,5.35,26.14,1630890.46,-37.85
UAE,13.38,26.34,18870.86,-37.89
GSH,13.72,37.42,29025.07,-37.89
BOJA,11.55,28.01,305749.04,-37.89
JTA,4.88,21.96,49619.54,-37.98
RLGY,20.38,54.85,1624555.38,-38.04
MIN,3.77,7.07,353644.41,-38.05
REDU,9.63,17.75,355891.08,-38.05
CHA,26.17,90.85,121707.36,-38.06
INSY,0.81,44.92,463101.62,-38.06
OCSI,6.70,14.82,146816.65,-38.09
VVR,2.00,7.10,629711.11,-38.11
RADA,0.56,11.94,153778.41,-38.14
GUT,4.39,9.60,79808.43,-38.17
IFGL,14.63,47.13,144300.11,-38.24
GPOR,1.55,75.19,1637914.21,-38.38
DERM,7.12,38.03,407880.63,-38.39
EARN,10.13,19.85,77835.50,-38.40
TEX,7.57,74.80,2370492.51,-38.49
MUX,0.44,9.58,2206795.04,-38.53
FRAC,11.95,22.18,1280608.93,-38.57
CNFR,5.15,10.60,15858.78,-38.68
XON,11.33,68.71,1259596.46,-38.70
HCLP,3.68,69.15,810853.30,-38.75
BSMX,6.28,17.79,1795643.35,-38.81
TTS,5.20,30.31,552736.64,-38.85
NEM,15.55,72.13,7531203.54,-38.86
KN,9.98,33.54,1183856.79,-38.86
LGCYO,1.35,25.08,56195.28,-39.03
OCIP,4.95,28.08,72364.51,-39.10
VOD,15.78,41.57,6094899.81,-39.14
HT,4.52,41.52,405073.04,-39.31
FLN,11.54,31.19,18923.24,-39.31
IEP,20.18,148.53,78888.63,-39.36
NGL,5.70,45.67,519906.55,-39.44
RFP,3.85,30.00,366884.18,-39.54
CMRE,5.25,24.36,305632.11,-39.58
VRA,7.08,52.25,499142.48,-39.68
ARKR,8.35,37.32,5103.17,-39.71
STKL,0.80,14.16,375964.58,-39.80
STKS,1.36,5.41,37062.81,-39.80
EVHC,24.79,135.54,1739679.81,-39.84
EMP,3.50,116.30,1393588.06,-39.98
TRIB,1.05,27.87,76942.88,-40.06
GAIA,2.48,28.38,77073.68,-40.27
SNDX,6.33,17.13,187453.99,-40.38
OSBC,0.73,29.30,63891.75,-40.40
TGNA,1.02,21.10,6203520.92,-40.56
OMI,14.11,41.20,615406.71,-40.60
XELA,4.32,11.16,127732.94,-40.61
ETM,0.55,16.15,396220.36,-40.62
NGG,40.21,93.32,426024.20,-40.68
WDR,9.15,75.96,1038591.87,-40.70
TORC,8.03,20.85,240051.72,-40.76
FAM,7.92,18.63,58449.63,-40.79
PRPH,0.65,6.67,20480.29,-40.80
BP,27.02,76.12,8204968.98,-40.81
IRET,4.65,11.19,402044.15,-40.84
LGCYP,1.36,25.65,14999.36,-40.85
STPP,29.33,54.83,8982.00,-40.99
HIG,3.62,84.93,6145759.17,-41.13
MVC,6.38,16.11,72053.62,-41.25
ANH,3.89,10.17,1211562.12,-41.26
CTR,6.84,24.70,141030.43,-41.27
ENDP,5.43,95.92,3103762.94,-41.34
EMO,6.93,25.65,115173.47,-41.35
NLY,8.69,21.00,11156022.11,-41.38
ORN,3.31,23.92,177643.90,-41.43
SPH,21.14,58.75,181890.45,-41.50
AVAL,5.64,13.78,277616.68,-41.53
VALU,8.03,46.92,5665.54,-41.56
GMLP,8.66,39.00,244628.96,-41.65
RMBS,3.94,25.86,1406856.82,-41.65
FMO,8.42,28.90,113195.60,-41.66
TRC,16.54,41.31,58327.26,-41.74
VNET,4.18,31.96,743971.34,-41.76
GARS,7.79,15.72,46958.61,-41.93
GPM,6.35,15.65,89839.15,-41.94
CMTA,8.46,20.02,104919.70,-41.96
ENLK,1.17,35.10,482398.92,-41.98
MTG,0.84,21.81,5619762.94,-42.00
PRPL,5.45,13.08,48414.84,-42.11
KMI,12.01,44.57,10975191.99,-42.13
CPL,6.58,32.13,395315.06,-42.28
FET,8.54,36.72,817465.65,-42.30
TNAV,4.48,21.86,145314.81,-42.35
LQDT,4.40,65.26,289519.80,-42.41
VNTR,11.47,25.50,872510.45,-42.42
APB,5.01,24.08,24735.08,-42.47
TRK,9.39,31.58,56445.23,-42.57
DOGZ,2.67,6.00,19912.80,-42.60
MFGP,12.99,35.88,1921457.89,-42.64
BCOV,4.82,24.85,298978.67,-42.66
AMX,11.13,33.38,6720237.92,-42.70
WMC,8.77,24.45,525752.24,-42.76
UNT,4.41,85.41,577437.32,-42.76
EXG,6.86,17.55,937625.84,-42.80
FII,14.38,44.39,1085179.68,-42.84
NCV,2.94,13.55,290921.03,-42.96
AMOV,10.83,33.20,8348.63,-42.96
HAYN,11.09,68.33,87320.95,-42.99
NFJ,9.41,23.75,295323.38,-42.99
SKIS,3.00,8.89,49487.21,-43.01
SALM,0.30,10.22,43412.65,-43.05
BLDP,0.59,6.88,1076980.61,-43.05
LOOP,8.53,17.45,24803.87,-43.18
GDL,9.08,16.58,54384.60,-43.21
DNOW,9.41,37.19,1424592.38,-43.22
FLDM,2.71,48.89,240047.00,-43.44
ENR,30.23,144.67,669935.98,-43.47
FTSI,10.43,21.92,760328.37,-43.52
DYNT,1.25,9.90,10767.77,-43.69
BWG,10.28,21.61,85769.45,-43.69
MRO,6.73,41.69,11308726.55,-43.73
BUSE,9.24,67.47,72142.99,-43.91
XBIO,1.51,5.95,115033.47,-43.92
DEST,1.09,32.54,93511.87,-43.98
MFIN,1.68,17.74,127883.93,-44.00
KMDA,3.07,17.50,41972.14,-44.06
AY,13.65,40.38,615158.64,-44.11
CHU,8.72,25.07,1102422.86,-44.19
CTL,13.62,46.80,5501640.23,-44.20
HUD,14.39,34.07,556563.15,-44.36
CASI,0.68,15.18,97286.20,-44.39
JMF,6.20,22.25,155407.31,-44.45
TVTY,5.68,69.34,403495.34,-44.55
EYEN,5.27,9.95,23770.83,-44.56
QTRH,0.97,9.95,145035.47,-44.57
PBT,4.32,27.50,200932.25,-44.66
CBB,6.50,28.75,403618.20,-44.69
ATUS,16.35,34.30,2930101.68,-44.82
FRTA,3.06,22.40,683706.24,-44.85
DESP,17.03,33.94,381183.40,-44.90
CHL,34.83,89.31,1300755.00,-44.95
SWCH,10.30,20.84,1327704.93,-45.01
KBR,9.86,40.38,1835322.78,-45.04
EXC,25.46,91.64,5899475.65,-45.09
CHN,12.85,38.43,70711.33,-45.15
CNAT,1.50,14.25,532954.91,-45.26
SBBP,2.20,10.05,148449.79,-45.27
CWCO,6.56,28.78,79988.85,-45.34
RAD,0.20,9.32,15533603.88,-45.35
NNA,0.49,1.08,563622.58,-45.37
KTOS,2.99,23.50,514447.32,-45.40
MBI,2.29,18.98,4315962.30,-45.42
OXLC,5.95,20.20,98021.25,-45.45
BT,4.90,37.49,416942.13,-45.49
CZZ,2.10,21.31,1208108.43,-45.53
NOA,1.43,21.94,123591.09,-45.53
TLK,17.31,68.86,287661.19,-45.56
EDF,9.97,26.50,80732.44,-45.62
BPFH,2.42,26.12,566612.90,-45.64
STDY,2.14,10.14,56479.27,-45.64
CAAS,2.05,26.35,142215.74,-45.71
KMF,7.01,43.91,103654.69,-45.76
AVHI,5.85,53.32,60804.85,-45.80
LOR,5.54,19.24,27649.93,-45.90
XOG,10.55,23.72,1488262.85,-45.90
ACIU,6.70,19.30,101783.68,-45.91
ZOES,8.65,45.60,506865.61,-45.91
HSBC,23.59,87.67,2186210.59,-46.00
CXDC,1.24,12.70,85959.05,-46.01
CROX,0.94,37.90,2151495.53,-46.07
MTW,2.19,43.59,2730174.12,-46.07
SUMR,0.76,3.47,45227.09,-46.11
OVID,5.32,15.00,76903.94,-46.12
CODX,1.56,6.72,276813.03,-46.13
GNPX,2.50,15.90,220568.63,-46.17
ORC,7.00,14.90,464092.10,-46.22
MIE,5.53,22.22,127620.22,-46.32
TATT,3.64,13.51,6414.26,-46.34
CYAD,16.70,64.00,8366.44,-46.34
ATTO,5.45,14.38,90177.09,-46.37
DVCR,2.00,16.95,11823.54,-46.38
KTOV,1.29,6.68,250870.61,-46.39
INB,5.04,18.30,76877.59,-46.48
ZF,8.16,20.04,71229.01,-46.61
RTIX,1.55,10.41,245684.60,-46.67
VLRS,4.99,21.52,361980.87,-46.68
CEPU,9.41,18.40,319330.71,-46.84
SUPV,6.11,33.01,445323.78,-46.87
SMFG,5.06,17.86,1063019.84,-46.87
BURG,0.25,10.00,95262.76,-47.00
TDS,18.29,58.51,539639.97,-47.00
WMGIZ,0.29,4.78,48622.90,-47.06
TGP,8.77,47.19,225422.33,-47.07
NFX,15.62,76.45,2681217.75,-47.07
STRM,0.93,8.35,44922.69,-47.11
SFL,4.05,32.43,620033.78,-47.12
IDSY,1.85,12.43,30981.96,-47.14
SMM,5.69,31.30,73138.08,-47.15
EXK,0.81,12.80,1340722.04,-47.17
EDI,9.41,25.10,54463.98,-47.24
ETJ,8.68,19.38,262840.27,-47.24
IRL,3.22,21.00,21031.70,-47.37
BG,29.99,133.00,1384312.27,-47.44
KT,10.10,27.10,732444.18,-47.46
RMNI,4.50,10.07,54468.52,-47.49
VIVO,12.20,35.90,266917.15,-47.50
RESN,1.69,19.05,116988.58,-47.58
BCRH,9.40,20.65,35254.59,-47.62
AXAS,0.65,6.28,1164932.66,-47.71
TGI,14.07,85.00,564109.88,-47.78
FGB,1.81,14.10,40590.79,-47.81
FPI,5.28,13.97,165401.45,-47.84
PSEC,5.26,16.12,2087657.46,-47.93
HLIT,2.56,10.92,777722.37,-47.94
IGR,2.25,17.03,359565.51,-47.95
PSAU,11.00,52.35,17790.03,-47.96
LOCO,9.25,41.20,826933.30,-47.98
NS,19.64,71.69,342903.13,-48.00
FPL,7.66,20.32,123305.75,-48.05
NDP,7.92,28.43,69197.97,-48.08
GLAD,4.87,19.31,128271.74,-48.21
RYAM,6.00,43.63,715888.19,-48.27
USM,28.60,84.75,104730.20,-48.40
PRQR,2.80,24.99,85409.78,-48.40
FE,28.16,83.21,3457432.74,-48.46
E,25.00,84.14,543836.88,-48.50
ASC,5.50,15.56,217136.96,-48.52
YIN,6.94,22.78,89345.92,-48.59
JBR,9.00,25.05,3587.38,-48.65
CAAP,8.38,16.60,312454.61,-48.70
WSTL,0.64,18.36,52689.52,-48.75
BPOP,10.40,140.70,856314.88,-48.77
JOE,12.91,46.01,652246.57,-48.85
TAPR,14.95,50.05,2522.85,-48.85
AMBR,3.54,17.49,164298.48,-48.94
TGEN,2.20,20.80,17161.13,-48.98
RAIL,10.90,44.63,139135.79,-49.09
DAVE,2.00,34.40,36339.90,-49.21
EGY,0.68,10.11,594404.88,-49.25
DRAD,0.48,6.79,70829.44,-49.28
MHLD,2.81,18.85,359738.94,-49.37
CALA,2.30,29.85,439408.35,-49.52
EPZM,7.12,43.60,419354.70,-49.54
CEN,6.51,20.57,138173.99,-49.60
CALX,4.34,22.78,329064.56,-49.67
RWT,9.36,45.63,646735.53,-49.73
PEO,14.99,44.41,67724.65,-49.76
HJV,8.75,25.20,5556.46,-49.77
SMRT,0.51,16.46,294590.75,-49.89
APWC,0.50,7.50,6797.01,-49.91
AA,12.54,107.15,9398421.19,-49.97
CLIR,1.75,11.75,80079.42,-50.00
IGT,7.12,49.06,3500983.04,-50.03
PFBC,6.20,125.00,37019.00,-50.33
COOL,2.79,184.38,66605.72,-50.62
JHY,9.49,63.92,39468.19,-50.67
AZRX,0.45,5.48,38363.12,-50.80
NCZ,2.75,13.14,272298.32,-50.84
IAG,1.15,23.25,5090619.46,-50.93
FRSH,3.78,21.87,174701.93,-50.95
ZFGN,2.93,51.34,408905.78,-50.99
TEVA,11.23,72.00,7147321.07,-51.02
DLNG,6.86,25.27,133951.08,-51.06
QUAD,7.85,48.80,216508.97,-51.08
IPIC,6.30,15.14,14939.72,-51.12
IIF,9.59,55.34,85239.90,-51.14
LXRX,5.95,22.26,402785.20,-51.15
GSVC,3.86,20.45,236206.99,-51.16
WY,15.23,72.20,4052302.83,-51.23
PKX,32.31,147.74,385347.20,-51.26
QADB,8.11,92.70,4039.81,-51.31
AMR,4.33,10.73,1205819.52,-51.32
TPC,9.92,42.05,377027.44,-51.33
STNLU,9.89,21.10,113365.52,-51.47
HTY,8.05,17.93,35834.60,-51.49
JBN,8.05,25.00,5858.78,-51.51
LCM,6.57,16.17,47269.54,-51.56
GMZ,5.24,22.09,201988.54,-51.60
CSIQ,2.03,51.00,1924946.79,-51.66
NSH,10.55,44.91,155673.17,-51.69
RAVE,0.98,15.37,52450.81,-51.72
GHL,14.00,95.63,388221.33,-51.76
ATXI,3.26,8.25,32944.00,-51.76
ARNA,11.50,118.10,510746.14,-51.80
JNCE,6.87,28.46,317154.02,-51.83
LILAK,17.67,69.89,675846.86,-51.92
MXF,10.30,38.23,47516.63,-51.99
OCUL,3.73,43.27,513577.86,-52.02
AOI,8.60,65.00,83308.91,-52.04
QUOT,5.23,30.17,550397.69,-52.17
VSTO,13.04,52.87,758668.57,-52.25
NVMM,0.51,5.50,7737.17,-52.33
ELF,9.85,31.74,587509.28,-52.38
SNAP,10.55,27.09,25626421.33,-52.49
DCF,3.35,19.40,39192.82,-52.58
YTRA,4.74,12.27,156644.89,-52.60
FLGT,3.01,13.67,41534.59,-52.61
MXE,3.42,27.95,15415.61,-52.71
LFC,10.23,26.62,1613317.68,-52.73
KOS,3.50,19.24,1397681.10,-52.80
EVGN,2.60,19.99,11308.46,-52.80
CYRN,1.31,6.22,63387.63,-52.89
JILL,4.26,14.20,522555.68,-52.96
KIM,6.97,42.95,4424175.02,-52.98
FLNT,2.20,4.90,428459.62,-53.06
S,1.37,13.01,35986945.71,-53.27
VOXX,2.13,17.90,134197.76,-53.37
LPI,4.10,33.52,2624100.48,-53.43
ORAN,9.20,38.42,719668.79,-53.44
DVN,18.65,124.36,4902954.62,-53.47
ENLC,0.79,42.48,427394.85,-53.57
BRQS,4.00,10.50,11901.55,-53.63
P,4.13,39.43,7019435.82,-53.67
FSTR,9.33,56.45,67503.91,-53.69
INWK,1.92,16.20,248976.92,-53.70
CPTA,7.06,20.20,83210.82,-53.72
BGR,10.41,37.27,114020.40,-53.72
NWPX,7.74,63.00,67360.03,-53.74
MFC,7.13,40.21,2346091.01,-53.74
HZN,5.31,25.86,271118.32,-53.78
ITG,7.72,49.91,404459.62,-53.80
CETXP,3.92,8.66,8399.31,-53.80
AWP,2.20,14.45,356476.51,-53.86
RIO,15.18,138.73,3259855.56,-53.98
SMIT,1.42,7.08,30315.19,-54.12
UTSI,1.69,17.64,154223.56,-54.18
ATH,43.30,119.75,1172546.75,-54.19
FNCB,2.12,18.99,3744.92,-54.24
EWZS,5.79,31.56,41327.32,-54.25
PAGP,14.19,85.31,1105587.83,-54.25
SRCLP,44.31,107.30,76291.15,-54.29
CDMO,2.03,37.73,505503.95,-54.29
TUR,18.07,78.76,330237.74,-54.29
CJJD,1.17,4.08,61524.89,-54.30
ZKIN,3.17,12.11,53103.24,-54.32
GLIBP,22.55,54.02,47196.58,-54.33
SUN,0.00,60.30,1369805.70,-54.36
IGD,6.04,17.90,342507.57,-54.38
QBAK,2.46,21.48,14069.43,-54.43
MPVD,0.58,6.64,30137.74,-54.44
FEYE,10.40,95.63,5048960.79,-54.53
SBRA,8.65,55.62,520571.89,-54.65
BBD,3.32,18.48,12529268.12,-54.66
OASM,0.80,4.87,16411.01,-54.71
CSBR,1.48,22.80,20317.18,-54.74
EEP,8.99,40.77,924116.29,-54.79
EXD,8.94,20.80,46501.31,-54.82
PBPB,10.09,32.40,320749.35,-54.83
CDR,1.68,14.02,378403.47,-55.01
MFD,6.14,29.15,32113.91,-55.18
CTHR,0.19,8.27,54269.93,-55.20
KTP,9.94,26.30,11325.21,-55.26
KOSS,1.26,9.94,20912.27,-55.27
MLP,1.90,34.25,21505.99,-55.38
BOXL,3.00,11.80,231987.10,-55.39
ASPN,3.55,11.46,63852.69,-55.44
TRPX,3.10,10.13,64999.72,-55.46
BCX,5.75,20.04,284431.78,-55.52
MOBL,2.58,12.05,491770.66,-55.54
TYME,1.22,11.25,93062.39,-55.62
ACTG,2.01,46.47,420603.62,-55.65
TTPH,2.08,51.89,626223.87,-55.71
ASTC,1.25,19.70,50506.66,-55.73
DXLG,0.26,7.15,190221.29,-55.76
CRZO,7.82,74.77,1339382.70,-55.86
APTO,0.80,7.75,212442.61,-55.88
LM,10.79,74.49,1868797.76,-56.03
AQMS,1.59,21.89,384813.21,-56.07
BCLI,0.75,10.35,80587.88,-56.11
LUNA,0.30,8.49,93625.21,-56.13
NYMX,0.33,9.34,205640.51,-56.25
CAF,14.40,55.00,197594.71,-56.25
INOV,8.75,31.91,625212.79,-56.30
ANIP,5.40,204.84,118347.73,-56.39
HSC,3.67,63.82,639690.72,-56.44
NCMI,5.15,24.22,362794.67,-56.49
CODA,0.03,12.46,19935.71,-56.63
IDSA,0.90,20.73,36397.93,-56.73
ATEN,3.93,16.21,441579.23,-56.76
DTYS,10.19,56.42,42123.49,-56.80
IAE,7.65,22.87,48239.67,-56.99
PTR,54.05,182.12,317771.76,-57.04
FEDU,4.29,10.10,92321.39,-57.12
SYNC,1.30,17.34,281172.95,-57.20
THST,0.80,4.00,48061.76,-57.25
HIL,2.35,19.30,158041.58,-57.26
DNI,8.68,29.64,32584.68,-57.29
PGNX,1.52,18.25,690109.92,-57.29
PAAS,5.63,42.65,1846954.40,-57.47
MXWL,3.34,21.53,288427.70,-57.48
JMLP,4.07,20.00,69329.83,-57.51
HIVE,3.12,11.54,277664.03,-57.60
MUR,15.76,87.16,2423383.86,-57.63
ERJ,9.75,48.01,1113373.97,-57.66
CETX,1.65,8.05,227035.04,-57.69
FORM,3.78,33.16,528052.80,-57.78
CASM,0.61,5.54,38664.46,-57.86
TLRA,1.48,11.01,194427.23,-57.88
ERYP,9.72,30.30,6599.37,-58.01
ACET,2.28,31.66,207324.42,-58.02
KMPH,2.55,23.63,94118.40,-58.04
LPG,5.09,23.47,243715.22,-58.05
BVN,3.38,55.92,1473808.24,-58.05
TTOO,2.52,23.40,202150.64,-58.17
BBDO,4.34,18.36,4917.13,-58.23
CUZ,5.40,28.40,1653356.38,-58.23
STAR,0.76,27.66,1227594.63,-58.25
OCSL,3.92,13.95,895911.87,-58.33
HPJ,0.92,9.70,115847.51,-58.33
INAP,3.28,42.80,107368.61,-58.34
ZNGA,1.81,14.69,16829451.34,-58.53
TAHO,3.60,27.31,1049356.37,-58.54
WLL,14.12,370.64,1892581.51,-58.57
ARWR,1.24,35.50,744363.01,-58.62
PETZ,2.28,29.22,139815.38,-58.66
SOHU,20.85,106.28,898236.47,-58.69
CSS,10.22,38.33,31695.90,-58.72
AVDL,2.99,25.69,164268.08,-58.78
AEHR,0.50,10.89,53827.83,-58.78
TSU,7.12,51.06,1020628.30,-58.80
ASYS,2.46,29.07,112839.34,-58.86
NVFY,0.39,14.00,142737.15,-58.89
ATHX,0.32,5.55,532070.07,-58.90
ROSE,3.55,61.82,754730.14,-58.96
ICL,3.53,25.50,113454.95,-59.02
HABT,8.35,41.89,410975.29,-59.03
PFH,9.00,26.35,7371.43,-59.06
AMAG,12.30,76.46,582323.56,-59.08
CCM,2.28,9.96,59872.09,-59.14
NLNK,2.72,56.87,547682.54,-59.18
NVAX,0.56,14.14,3695051.45,-59.20
IFN,13.15,62.70,240708.87,-59.21
ABDC,5.96,15.05,59641.00,-59.27
COWN,8.76,43.24,161012.94,-59.32
HMHC,5.25,26.95,806849.04,-59.33
CBA,4.77,21.36,228724.65,-59.35
LTRPA,8.20,37.93,689970.61,-59.40
BKCC,2.41,15.19,397720.10,-59.42
ULBI,2.58,22.69,69642.29,-59.57
VALE,2.15,43.91,25053047.87,-59.58
AB,10.27,77.09,395379.42,-59.60
BHGE,25.94,89.56,4793953.77,-59.61
BGFV,3.30,24.80,279222.00,-59.85
IID,5.47,16.81,36729.49,-59.88
MVO,3.67,45.99,57246.27,-59.88
KERX,0.11,18.19,1891246.76,-59.88
CEE,11.91,59.49,35135.66,-59.90
HAFC,6.08,74.88,149684.94,-59.96
BRFS,4.68,27.19,1590551.23,-60.11
FTRI,8.41,46.59,33436.61,-60.15
UCBI,6.25,100.81,277456.38,-60.18
KZIA,0.66,14.32,83052.14,-60.24
ELJ,0.09,26.22,10148.16,-60.29
CMSS,9.59,25.12,95687.59,-60.31
BOE,10.53,28.39,207842.17,-60.41
KDMN,2.09,10.23,425100.14,-60.41
EVOL,2.20,6.13,27124.90,-60.44
EDD,6.07,18.37,276929.34,-60.50
SCHN,11.96,114.60,444379.27,-60.56
IVAC,3.43,17.46,117936.43,-60.57
APA,34.15,146.80,3867017.45,-60.57
XPER,8.83,45.80,573745.56,-60.63
AVH,3.48,18.39,204547.89,-60.64
PIXY,2.00,10.32,476718.21,-60.71
IHD,6.32,20.38,76049.97,-60.78
VIV,7.98,31.77,1239172.67,-60.81
WPG,5.63,21.26,2133087.31,-60.82
RTTR,0.22,4.96,282843.00,-61.09
CDXC,0.45,15.00,120092.93,-61.11
LOMA,8.30,25.02,700099.51,-61.12
GEOS,4.61,110.88,125214.65,-61.16
LPL,5.54,24.99,873587.40,-61.18
ZYNE,4.99,36.49,367589.62,-61.23
CVE,6.80,40.24,1986853.22,-61.28
CELP,5.55,25.22,37367.56,-61.50
CKPT,2.45,10.00,54581.78,-61.51
PIR,0.11,25.20,2138927.52,-61.76
DLBS,9.85,56.86,12314.43,-61.81
PICO,7.91,48.22,92629.98,-61.93
CELGZ,0.18,8.80,33684.82,-62.00
DXYN,1.40,4.00,19439.35,-62.16
CRT,12.02,62.89,20863.35,-62.18
SBGL,2.05,20.37,1865871.99,-62.30
BWP,9.26,34.20,784735.46,-62.33
BIOS,1.02,17.23,755686.43,-62.34
SSW,4.52,31.40,484371.07,-62.45
SCPH,4.22,17.32,95781.35,-62.48
OI,9.73,59.90,1859626.44,-62.64
CADC,1.46,95.88,27203.10,-62.87
MDWD,3.90,18.16,46832.92,-62.94
JE,2.80,16.32,205427.81,-62.96
MFG,2.45,11.28,505145.19,-62.96
SCX,5.37,28.30,12144.48,-63.02
TMST,3.99,49.94,568118.48,-63.12
LILA,17.50,50.00,293177.58,-63.13
AGC,4.17,15.96,120628.30,-63.15
TRVG,4.09,24.07,1207310.12,-63.21
LTRPB,9.00,42.00,1228.71,-63.21
AKAO,2.70,27.01,573366.46,-63.22
ABIL,0.34,12.02,197588.62,-63.30
NVCN,0.03,9.90,5753445.66,-63.64
LKSD,11.12,37.40,363068.61,-63.71
FENG,2.46,13.30,314007.20,-63.74
SHSP,3.00,39.50,20028.28,-63.75
LDF,6.41,34.42,16768.70,-63.77
ING,3.03,40.40,2880839.93,-63.84
FBZ,7.51,31.44,24253.39,-63.89
IRR,4.43,17.97,86725.62,-63.90
GVP,1.20,10.75,46554.79,-63.95
PEI,2.47,28.92,721496.87,-63.97
ZBIO,13.98,97.54,25222.65,-63.99
KND,5.60,32.49,772853.62,-64.09
KYE,5.08,33.95,127522.74,-64.15
NHF,16.90,63.52,85874.42,-64.16
NTZ,1.00,5.76,31608.99,-64.19
BZH,1.25,60.50,680968.05,-64.19
SA,3.49,36.37,478818.34,-64.19
JT,4.16,14.02,428774.36,-64.41
BPT,12.27,130.60,185142.92,-64.43
AR,17.02,67.41,2545097.07,-64.45
CX,2.05,24.22,13346700.63,-64.47
BNED,5.01,15.27,334694.22,-64.47
CFRX,0.88,5.93,80345.63,-64.49
LWAY,3.60,21.90,20808.05,-64.53
GSUM,5.02,17.86,236130.37,-64.63
YPF,9.57,54.58,806685.12,-64.66
RDC,9.04,47.34,2884775.84,-64.75
EMMS,1.00,14.52,43657.33,-64.76
PHI,21.76,78.68,125666.74,-64.80
DZSI,1.25,31.65,31019.16,-64.88
XRF,1.71,11.43,253723.28,-65.00
MGM,1.89,81.60,13232747.73,-65.07
UIS,3.30,50.60,638135.16,-65.17
CPIX,4.08,16.99,42765.01,-65.20
SNDE,4.00,17.99,10318.63,-65.23
ANF,8.89,82.06,3091703.06,-65.31
HYAC,9.50,28.20,132675.28,-65.32
ASA,6.70,35.81,122339.49,-65.64
PSTI,0.30,5.08,244462.03,-65.66
SLVO,6.63,20.75,27437.38,-65.67
MMAC,0.45,86.00,19495.16,-65.69
ISNS,2.05,17.50,94214.75,-65.71
RETO,3.29,11.24,147223.66,-65.85
AEG,2.30,17.52,1292909.40,-65.92
